"Data" "Rs" "Tmax" "Tmin" "RHmax" "u2" "RHmin" "DiaJuliano" "N" "Qo" "n" "n.N" "Tmed" "esMax" "esMin" "esMed" "ea" "DPV" "Delta" "BOC" "BOL" "Rn" "ETP.Penman" "W" "ETP.Priestley"
"347" 1980-12-12 15.04 30.5 22.9 90.5 1 90.5 347 12.4349626409021 36.1425732925809 4.13163447743032 0.332259500630925 26.7 4.37548488751762 2.79620529929478 3.5858450934062 3.24518980953261 0.340655283873589 0.210841270557544 11.5808 -0.255228999540739 11.3255710004593 3.48886478243398 0.75 4.36843452874857
"348" 1980-12-13 13.1 30.2 22.3 88.1 1.32 88.1 348 12.4358699632553 36.4888589246603 2.71136022352028 0.218027386224819 26.25 4.30090374345295 2.69607677209296 3.49849025777296 3.08216991709797 0.416320340674982 0.206408026656649 10.087 -0.202098529512697 9.8849014704873 3.12354284471676 0.7455 3.78987122378483
"349" 1980-12-14 12.8 30.8 22.2 79.59 1.03 79.59 349 12.4366330102253 37.6061374923307 2.24779637677256 0.180739945845828 26.5 4.45118806351123 2.67969686536044 3.56544246443584 2.83773565744448 0.727706806991354 0.209959632663022 9.856 -0.198786847566617 9.65721315243338 3.26786716589095 0.748 3.71499193955323
"350" 1980-12-15 15.2 30.5 21.7 91 0.666667 91 350 12.437251315521 38.4886186175158 3.60486122154704 0.289843883515352 26.1 4.37548488751762 2.59909455849997 3.4872897230088 3.173433647938 0.313856075070792 0.205981607333486 11.704 -0.236281614012633 11.4677183859874 3.51184945787696 0.744 4.38787670357551
"351" 1980-12-16 15.3 30.5 22.8 80.11 1.18 80.11 351 12.4377245004439 38.3419689622551 3.70745035224899 0.298081080033304 26.65 4.37548488751762 2.77929510019972 3.57738999385867 2.86584712408018 0.71154286977849 0.210423824290268 11.781 -0.276145318250641 11.5048546817494 3.81640287716309 0.7495 4.43462841461373
"352" 1980-12-17 9.63 24.9 20.8 94.25 1 94.25 352 12.4380522746585 37.2951794129376 0.204240638183856 0.016420628702452 22.85 3.15380561908497 2.45933743252334 2.80657152580416 2.64519366307042 0.161377862733739 0.169941876075729 7.4151 -0.0891717487433716 7.32592825125663 2.09712932622002 0.7115 2.68066180325268
"353" 1980-12-18 10.7 28.6 21.1 89.72 1.15 89.72 353 12.4382344367859 36.284817058318 1.1166843241478 0.0897783628233615 24.85 3.92151635996641 2.50517471082936 3.21334553539789 2.88301361435898 0.330331921038903 0.191615068299533 8.239 -0.131432238287714 8.10756776171229 2.50906581038178 0.7315 3.05006699195616
"354" 1980-12-19 10.2 26.8 21.1 87.37 1.22 87.37 354 12.438270874815 36.215524461204 0.787272163234773 0.0632943414047078 23.95 3.52983391202199 2.50517471082936 3.01750431142568 2.63639351689261 0.381110794533063 0.181178748372573 7.854 -0.124187973776364 7.72981202622364 2.42469898482477 0.7225 2.87217729717253
"355" 1980-12-20 9.63 26.1 19 91.01 1.11 91.01 355 12.438161566332 37.149201262962 0.229482944269942 0.0184499086176139 22.55 3.38698647370279 2.1994012081777 2.79319384094025 2.54208571463972 0.251108126300528 0.169522593316471 7.4151 -0.093824445276929 7.32127555472307 2.16480644049628 0.7085 2.66766363283952
"356" 1980-12-21 13.3 28.8 21.5 86.92 0.87 86.92 356 12.4379065785665 38.2495334752759 2.43078135921191 0.195433318610121 25.15 3.96728698956154 2.56745177328265 3.2673693814221 2.83999746633209 0.42737191509001 0.194391394295721 10.241 -0.204870667627431 10.0361293323726 3.11506612392327 0.7345 3.79107616866565
"357" 1980-12-22 16.9 30.8 21.4 80.45 0.97 80.45 357 12.4375060682539 38.5315759892947 4.69146006548202 0.377202635298145 26.1 4.45118806351123 2.55175701516125 3.50147253933624 2.81693465789601 0.684537881440235 0.206819335063525 13.013 -0.33357943344538 12.6794205665546 4.08715484701704 0.744 4.85150857792284
"358" 1980-12-23 14.7 30.5 22 79.47 1.41 79.47 358 12.436960281314 37.7445984732117 3.4689095008076 0.278919400106109 26.25 4.37548488751762 2.64719766525022 3.51134127638392 2.7904629123423 0.720878364041619 0.207166226107433 11.319 -0.269787639263686 11.0492123607363 3.73115484524578 0.7455 4.2362680191063
"359" 1980-12-24 14.4 30.9 22.1 82.49 1.06 82.49 359 12.4362695523491 36.596928102446 3.56860366550671 0.286951296004407 26.5 4.47667423268267 2.66340395998961 3.57003909633614 2.94492525056768 0.625113845768459 0.210230316359338 11.088 -0.259643440548522 10.8283565594515 3.53994884327945 0.748 4.16551407761299
"360" 1980-12-25 15.3 30.5 22.2 85.31 1.35 85.31 360 12.4354343039615 36.1211725446427 4.31694335027526 0.347148579193574 26.35 4.37548488751762 2.67969686536044 3.52759087643903 3.00938777669014 0.518203099748894 0.2079670892702 11.781 -0.290488711618359 11.4905112883816 3.6675822687714 0.7465 4.41137143377097
"361" 1980-12-26 13.67 29.9 22.3 84.75 0.666667 84.75 361 12.4344550458944 36.7486327853108 3.03367448858672 0.243973256358216 26.1 4.22743064825167 2.69607677209296 3.46175371017232 2.93383626937104 0.527917440801279 0.204473287295079 10.5259 -0.231421050188399 10.2944789498116 3.26038626519824 0.744 3.93896177416791
"362" 1980-12-27 9.95 29.2 21.5 89.75 0.666667 89.75 362 12.4333323739997 37.9224890143165 0.307781988044421 0.0247545853988468 25.35 4.06022498611879 2.56745177328265 3.31383837970072 2.9741699457814 0.339668433919324 0.196855914340153 7.6615 -0.0862265022590991 7.5752734977409 2.35747406278659 0.7365 2.8692971645586
"363" 1980-12-28 15.1 30.6 21.8 81.05 1.1 81.05 363 12.4320669690361 38.5966411695137 3.51145603499602 0.282451505750559 26.2 4.40059391480099 2.61504335174219 3.50781863327159 2.84308700226662 0.664731631004966 0.20703694261884 11.627 -0.266422905993667 11.3605770940063 3.71722173818849 0.745 4.35272396658928
"364" 1980-12-29 12.9 29.7 22.1 93.75 1.333333 93.75 364 12.4306595953039 38.1733347247799 2.1861111524533 0.175864453184703 25.9 4.17905732453582 2.66340395998961 3.42123064226272 3.2074037271213 0.21382691514142 0.202386964793733 9.933 -0.166183708533608 9.76681629146639 2.90077993608633 0.742 3.72701709682357
"365" 1980-12-30 17.57 31.3 21.4 82.44 0.89 82.44 365 12.4291110991204 37.0392272261058 5.57723917004607 0.448723897112865 26.35 4.57989184547873 2.55175701516125 3.56582443031999 2.9396656603558 0.62615876996419 0.210221126428019 13.5289 -0.36521574236739 13.1636842576326 4.193530916034 0.7465 5.05372643913741
"366" 1980-12-31 9.8 26.6 21.9 89.81 1.66 89.81 366 12.4274224071431 36.2191717019982 0.511386796573123 0.0411498683974229 24.25 3.48849446039688 2.63107759181221 3.05978602610454 2.74799383004449 0.311792196060053 0.183296242518986 7.546 -0.104258662021597 7.4417413379784 2.30777368778345 0.7255 2.77662000379028
